variable_name,wind_speed,wind_speed,roughness_length
2010-12-18,3.0,4.88,0.15
2010-12-19,4.2,6.58,0.15
2010-12-20,3.09,4.63,0.15
2010-12-21,1.67,2.19,0.15
2010-12-22,2.98,4.14,0.15
2010-12-23,3.27,4.52,0.15
2010-12-24,2.01,2.8,0.15
2010-12-25,3.17,4.77,0.15
2010-12-26,9.18,13.31,0.15
2010-12-27,7.41,10.98,0.15
2010-12-28,5.58,8.69,0.15
2010-12-29,4.08,7.08,0.15
2010-12-30,3.3,5.91,0.15
2010-12-31,1.38,2.34,0.15
2011-01-01,2.74,4.42,0.15
2011-01-02,2.72,4.55,0.15
2011-01-03,1.78,3.1,0.15
2011-01-04,5.54,8.18,0.15
2011-01-05,3.98,6.89,0.15
2011-01-06,3.77,6.41,0.15
2011-01-07,5.14,6.91,0.15
2011-01-08,5.83,9.42,0.15
2011-01-09,4.32,8.06,0.15
2011-01-10,5.02,8.11,0.15
2011-01-11,5.72,8.67,0.15
2011-01-12,5.59,8.59,0.15
2011-01-13,5.59,8.36,0.15
2011-01-14,7.47,10.64,0.15
2011-01-15,12.55,17.11,0.15
2011-01-16,7.09,10.55,0.15
2011-01-17,2.76,5.15,0.15
2011-01-18,2.57,4.53,0.15
2011-01-19,2.77,4.48,0.15
2011-01-20,1.62,2.16,0.15
2011-01-21,1.53,2.44,0.15
2011-01-22,2.52,3.71,0.15
2011-01-23,2.65,4.08,0.15
2011-01-24,3.5,5.98,0.15
2011-01-25,6.08,8.87,0.15
2011-01-26,5.23,7.85,0.15
2011-01-27,3.98,6.1,0.15
2011-01-28,2.49,4.31,0.15
2011-01-29,2.36,3.89,0.15
2011-01-30,2.45,4.14,0.15
2011-01-31,6.28,8.97,0.15
2011-02-01,5.8,8.93,0.15
2011-02-02,9.88,13.82,0.15
2011-02-03,10.2,14.16,0.15
2011-02-04,13.59,18.42,0.15
2011-02-05,2.76,4.15,0.15
2011-02-06,3.85,5.87,0.15
2011-02-07,7.72,10.87,0.15
2011-02-08,6.88,9.85,0.15
2011-02-09,4.43,6.92,0.15
2011-02-10,3.93,5.8,0.15
2011-02-11,4.48,7.29,0.15
2011-02-12,7.15,10.31,0.15
2011-02-13,2.57,4.26,0.15
2011-02-14,4.98,7.8,0.15
2011-02-15,6.5,9.03,0.15
2011-02-16,4.43,6.97,0.15
2011-02-17,2.41,4.12,0.15
2011-02-18,6.7,9.39,0.15
2011-02-19,4.3,6.14,0.15
2011-02-20,6.93,9.38,0.15
2011-02-21,2.99,4.8,0.15
2011-02-22,4.59,6.95,0.15
2011-02-23,6.32,9.16,0.15
2011-02-24,7.25,10.09,0.15
2011-02-25,6.41,9.29,0.15
2011-02-26,5.44,8.24,0.15
2011-02-27,5.54,8.34,0.15
2011-02-28,1.42,1.95,0.15
2011-03-01,2.45,3.8,0.15
2011-03-02,2.29,3.31,0.15
2011-03-03,1.98,2.75,0.15
2011-03-04,2.05,2.8,0.15
2011-03-05,2.14,3.19,0.15
2011-03-06,2.64,4.26,0.15
2011-03-07,2.22,3.46,0.15
2011-03-08,5.98,8.8,0.15
2011-03-09,9.23,12.8,0.15
2011-03-10,9.05,12.56,0.15
2011-03-11,4.03,6.69,0.15
2011-03-12,2.98,4.19,0.15
2011-03-13,5.55,7.55,0.15
2011-03-14,2.84,3.95,0.15
2011-03-15,2.05,2.7,0.15
2011-03-16,2.68,4.07,0.15
2011-03-17,3.55,5.32,0.15
2011-03-18,3.28,4.82,0.15
2011-03-19,5.55,7.79,0.15
2011-03-20,4.52,6.94,0.15
2011-03-21,3.71,6.23,0.15
2011-03-22,2.2,3.59,0.15
2011-03-23,2.41,3.41,0.15
2011-03-24,2.88,4.5,0.15
2011-03-25,3.89,5.83,0.15
2011-03-26,2.98,4.54,0.15
2011-03-27,2.98,4.03,0.15
2011-03-28,2.84,4.2,0.15
2011-03-29,2.7,4.16,0.15
2011-03-30,6.45,8.98,0.15
2011-03-31,9.16,12.47,0.15
2011-04-01,10.4,13.79,0.15
2011-04-02,5.24,7.61,0.15
2011-04-03,4.91,7.12,0.15
2011-04-04,9.52,12.66,0.15
2011-04-05,8.01,10.88,0.15
2011-04-06,6.92,9.55,0.15
2011-04-07,3.34,4.62,0.15
2011-04-08,2.88,4.27,0.15
2011-04-09,4.84,7.06,0.15
2011-04-10,3.6,5.35,0.15
2011-04-11,6.55,9.28,0.15
2011-04-12,5.35,7.67,0.15
2011-04-13,5.83,8.12,0.15
2011-04-14,2.35,3.62,0.15
2011-04-15,3.16,4.73,0.15
2011-04-16,2.21,3.11,0.15
2011-04-17,2.66,3.97,0.15
2011-04-18,3.84,5.53,0.15
2011-04-19,2.91,4.41,0.15
2011-04-20,1.95,3.07,0.15
2011-04-21,3.74,5.84,0.15
2011-04-22,5.55,7.83,0.15
2011-04-23,3.62,5.27,0.15
2011-04-24,3.3,5.17,0.15
2011-04-25,3.86,5.58,0.15
2011-04-26,2.7,4.01,0.15
2011-04-27,1.68,2.51,0.15
2011-04-28,2.65,4.09,0.15
2011-04-29,4.32,6.38,0.15
2011-04-30,6.01,8.14,0.15
2011-05-01,6.9,9.38,0.15
2011-05-02,7.09,9.66,0.15
2011-05-03,6.9,9.28,0.15
2011-05-04,7.56,10.17,0.15
2011-05-05,7.17,9.82,0.15
2011-05-06,6.92,9.54,0.15
2011-05-07,7.09,9.56,0.15
2011-05-08,9.44,12.61,0.15
2011-05-09,9.05,12.03,0.15
2011-05-10,7.66,10.49,0.15
2011-05-11,7.47,9.92,0.15
2011-05-12,7.13,9.85,0.15
2011-05-13,5.6,7.92,0.15
2011-05-14,6.18,8.78,0.15
2011-05-15,7.52,10.13,0.15
2011-05-16,8.0,10.62,0.15
2011-05-17,6.11,8.12,0.15
2011-05-18,7.39,10.14,0.15
2011-05-19,5.41,7.62,0.15
2011-05-20,6.59,9.1,0.15
2011-05-21,8.69,11.76,0.15
2011-05-22,9.61,12.67,0.15
2011-05-23,12.21,16.19,0.15
2011-05-24,6.6,9.09,0.15
2011-05-25,9.14,12.04,0.15
2011-05-26,10.11,13.26,0.15
2011-05-27,7.13,9.45,0.15
2011-05-28,6.77,9.09,0.15
2011-05-29,7.41,9.96,0.15
2011-05-30,5.08,7.3,0.15
2011-05-31,6.11,8.2,0.15
2011-06-01,6.11,8.41,0.15
2011-06-02,1.65,2.52,0.15
2011-06-03,2.92,4.04,0.15
2011-06-04,5.05,6.46,0.15
2011-06-05,5.72,7.62,0.15
2011-06-06,4.69,6.49,0.15
2011-06-07,5.41,7.42,0.15
2011-06-08,7.45,10.23,0.15
2011-06-09,4.11,5.99,0.15
2011-06-10,2.96,4.38,0.15
2011-06-11,2.42,3.67,0.15
2011-06-12,5.94,7.91,0.15
2011-06-13,4.98,6.85,0.15
2011-06-14,5.59,7.27,0.15
2011-06-15,5.02,7.13,0.15
2011-06-16,5.73,7.91,0.15
2011-06-17,4.45,6.25,0.15
2011-06-18,6.3,8.55,0.15
2011-06-19,3.91,5.23,0.15
2011-06-20,3.7,5.09,0.15
2011-06-21,4.2,6.0,0.15
2011-06-22,5.95,8.11,0.15
2011-06-23,5.33,7.47,0.15
2011-06-24,6.22,8.52,0.15
2011-06-25,6.66,9.1,0.15
2011-06-26,5.93,7.72,0.15
2011-06-27,3.94,5.49,0.15
2011-06-28,3.95,5.66,0.15
2011-06-29,4.91,7.04,0.15
2011-06-30,4.07,5.97,0.15
2011-07-01,1.67,2.13,0.15
2011-07-02,2.59,3.53,0.15
2011-07-03,2.28,3.14,0.15
2011-07-04,5.54,7.39,0.15
2011-07-05,5.98,8.04,0.15
2011-07-06,4.75,6.45,0.15
2011-07-07,6.17,8.37,0.15
2011-07-08,3.08,4.2,0.15
2011-07-09,3.31,4.89,0.15
2011-07-10,2.77,4.1,0.15
2011-07-11,2.04,3.25,0.15
2011-07-12,2.25,3.41,0.15
2011-07-13,1.79,2.79,0.15
2011-07-14,3.06,4.37,0.15
2011-07-15,4.83,6.59,0.15
2011-07-16,8.64,11.33,0.15
2011-07-17,10.34,13.48,0.15
2011-07-18,8.52,11.14,0.15
2011-07-19,5.63,7.54,0.15
2011-07-20,4.13,5.52,0.15
2011-07-21,4.35,6.13,0.15
2011-07-22,3.17,4.73,0.15
2011-07-23,1.63,2.15,0.15
2011-07-24,1.54,2.12,0.15
2011-07-25,3.04,4.07,0.15
2011-07-26,2.74,3.78,0.15
2011-07-27,2.11,2.89,0.15
2011-07-28,5.3,7.09,0.15
2011-07-29,3.52,4.98,0.15
2011-07-30,4.46,6.11,0.15
2011-07-31,4.64,6.35,0.15
2011-08-01,1.39,2.08,0.15
2011-08-02,2.51,3.51,0.15
2011-08-03,4.32,6.0,0.15
2011-08-04,5.12,7.26,0.15
2011-08-05,2.86,3.98,0.15
2011-08-06,2.87,4.22,0.15
2011-08-07,2.94,4.82,0.15
2011-08-08,6.57,8.96,0.15
2011-08-09,4.05,5.98,0.15
2011-08-10,8.36,11.18,0.15
2011-08-11,5.7,7.71,0.15
2011-08-12,5.38,7.46,0.15
2011-08-13,5.49,7.78,0.15
2011-08-14,5.81,8.38,0.15
2011-08-15,5.11,7.22,0.15
2011-08-16,5.59,7.78,0.15
2011-08-17,2.05,3.26,0.15
2011-08-18,2.28,3.52,0.15
2011-08-19,6.05,8.69,0.15
2011-08-20,4.21,6.25,0.15
2011-08-21,4.21,6.38,0.15
2011-08-22,1.51,2.3,0.15
2011-08-23,2.61,3.89,0.15
2011-08-24,4.47,6.77,0.15
2011-08-25,4.6,6.59,0.15
2011-08-26,4.71,6.46,0.15
2011-08-27,6.17,8.77,0.15
2011-08-28,4.3,6.61,0.15
2011-08-29,3.4,5.27,0.15
2011-08-30,1.29,1.8,0.15
2011-08-31,2.84,4.43,0.15
2011-09-01,5.12,7.43,0.15
2011-09-02,5.6,7.71,0.15
2011-09-03,5.11,7.34,0.15
2011-09-04,6.82,9.4,0.15
2011-09-05,8.55,11.48,0.15
2011-09-06,11.05,14.79,0.15
2011-09-07,7.28,10.06,0.15
2011-09-08,4.75,6.95,0.15
2011-09-09,7.1,9.85,0.15
2011-09-10,9.96,13.41,0.15
2011-09-11,10.19,13.66,0.15
2011-09-12,13.25,17.66,0.15
2011-09-13,8.59,11.86,0.15
2011-09-14,3.78,5.68,0.15
2011-09-15,4.73,6.48,0.15
2011-09-16,7.09,9.63,0.15
2011-09-17,6.9,9.53,0.15
2011-09-18,7.2,10.02,0.15
2011-09-19,6.66,9.27,0.15
2011-09-20,5.45,8.13,0.15
2011-09-21,8.5,11.81,0.15
2011-09-22,5.41,7.96,0.15
2011-09-23,7.59,10.38,0.15
2011-09-24,5.12,7.62,0.15
2011-09-25,6.46,9.36,0.15
2011-09-26,4.58,7.15,0.15
2011-09-27,7.55,10.29,0.15
2011-09-28,8.36,11.3,0.15
2011-09-29,6.52,9.07,0.15
2011-09-30,5.16,6.99,0.15
2011-10-01,3.03,4.63,0.15
2011-10-02,3.81,6.04,0.15
2011-10-03,6.77,9.62,0.15
2011-10-04,6.38,8.91,0.15
2011-10-05,9.62,13.14,0.15
2011-10-06,10.32,14.03,0.15
2011-10-07,6.45,9.28,0.15
2011-10-08,6.51,9.06,0.15
2011-10-09,8.93,12.2,0.15
2011-10-10,10.3,13.92,0.15
2011-10-11,6.81,9.4,0.15
2011-10-12,3.74,5.41,0.15
2011-10-13,2.96,4.34,0.15
2011-10-14,6.01,8.61,0.15
2011-10-15,4.41,6.62,0.15
2011-10-16,5.95,8.61,0.15
2011-10-17,8.52,11.82,0.15
2011-10-18,7.04,10.13,0.15
2011-10-19,4.66,7.41,0.15
2011-10-20,5.85,8.4,0.15
2011-10-21,7.88,10.95,0.15
2011-10-22,6.37,9.44,0.15
2011-10-23,8.3,11.79,0.15
2011-10-24,5.34,7.46,0.15
2011-10-25,2.73,4.69,0.15
2011-10-26,5.62,7.76,0.15
2011-10-27,3.63,6.05,0.15
2011-10-28,7.6,11.05,0.15
2011-10-29,7.9,11.27,0.15
2011-10-30,6.09,8.75,0.15
2011-10-31,6.38,9.39,0.15
2011-11-01,6.62,9.75,0.15
2011-11-02,11.37,15.49,0.15
2011-11-03,5.96,8.88,0.15
2011-11-04,3.06,4.46,0.15
2011-11-05,2.82,4.41,0.15
2011-11-06,3.25,5.38,0.15
2011-11-07,3.62,6.13,0.15
2011-11-08,4.77,7.69,0.15
2011-11-09,6.2,9.16,0.15
2011-11-10,6.03,9.05,0.15
2011-11-11,10.27,14.23,0.15
2011-11-12,5.32,7.98,0.15
2011-11-13,8.23,11.45,0.15
2011-11-14,5.52,7.95,0.15
2011-11-15,5.04,7.3,0.15
2011-11-16,4.23,6.68,0.15
2011-11-17,9.75,13.28,0.15
2011-11-18,8.73,12.31,0.15
2011-11-19,4.1,6.44,0.15
2011-11-20,3.77,6.52,0.15
2011-11-21,3.16,5.04,0.15
2011-11-22,4.59,6.88,0.15
2011-11-23,7.67,10.78,0.15
2011-11-24,9.51,13.16,0.15
2011-11-25,6.91,10.27,0.15
2011-11-26,10.35,14.11,0.15
2011-11-27,6.41,9.62,0.15
2011-11-28,8.99,12.5,0.15
2011-11-29,9.35,12.8,0.15
2011-11-30,9.58,13.06,0.15
2011-12-01,3.52,6.02,0.15
2011-12-02,6.45,9.54,0.15
2011-12-03,6.7,10.04,0.15
2011-12-04,6.67,9.5,0.15
2011-12-05,7.2,10.26,0.15
2011-12-06,7.07,10.4,0.15
2011-12-07,7.93,11.73,0.15
2011-12-08,11.32,15.51,0.15
2011-12-09,5.15,8.19,0.15
2011-12-10,5.23,8.34,0.15
2011-12-11,5.22,7.99,0.15
2011-12-12,8.51,12.05,0.15
2011-12-13,11.34,15.52,0.15
2011-12-14,6.2,8.69,0.15
2011-12-15,4.73,7.13,0.15
2011-12-16,5.73,8.48,0.15
2011-12-17,5.69,8.71,0.15
2011-12-18,3.78,7.17,0.15
2011-12-19,6.22,9.22,0.15
2011-12-20,5.15,8.09,0.15
2011-12-21,7.25,10.38,0.15
2011-12-22,7.47,10.75,0.15
2011-12-23,5.59,8.47,0.15
2011-12-24,8.61,11.9,0.15
2011-12-25,9.81,13.65,0.15
2011-12-26,9.52,13.16,0.15
2011-12-27,8.11,11.22,0.15
2011-12-28,10.2,14.05,0.15
2011-12-29,9.4,13.07,0.15
2011-12-30,6.47,9.55,0.15
2011-12-31,7.87,11.14,0.15
2012-01-01,7.9,11.2,0.15
2012-01-02,8.42,11.65,0.15
2012-01-03,12.55,17.05,0.15
2012-01-04,11.51,15.73,0.15
2012-01-05,9.21,13.13,0.15
2012-01-06,6.31,9.56,0.15
2012-01-07,5.98,8.92,0.15
2012-01-08,5.62,8.4,0.15
2012-01-09,4.24,6.72,0.15
2012-01-10,6.72,9.68,0.15
2012-01-11,6.62,9.38,0.15
2012-01-12,4.7,6.86,0.15
2012-01-13,2.56,4.0,0.15
2012-01-14,6.45,9.4,0.15
2012-01-15,5.8,8.66,0.15
2012-01-16,5.62,8.16,0.15
2012-01-17,6.85,9.79,0.15
2012-01-18,4.45,7.04,0.15
2012-01-19,6.86,9.73,0.15
2012-01-20,8.39,11.52,0.15
2012-01-21,9.23,12.75,0.15
2012-01-22,7.1,10.21,0.15
2012-01-23,3.23,5.55,0.15
2012-01-24,6.7,9.53,0.15
2012-01-25,9.1,12.7,0.15
2012-01-26,7.41,10.2,0.15
2012-01-27,5.24,8.46,0.15
2012-01-28,3.65,5.31,0.15
2012-01-29,2.93,4.95,0.15
2012-01-30,5.76,7.64,0.15
2012-01-31,5.35,7.95,0.15
2012-02-01,3.56,6.26,0.15
2012-02-02,3.93,6.73,0.15
2012-02-03,4.96,8.07,0.15
2012-02-04,5.34,8.34,0.15
2012-02-05,3.16,5.75,0.15
2012-02-06,1.97,3.69,0.15
2012-02-07,5.32,7.52,0.15
2012-02-08,7.37,9.88,0.15
2012-02-09,4.27,6.84,0.15
2012-02-10,2.38,4.18,0.15
2012-02-11,2.17,3.41,0.15
2012-02-12,2.33,3.98,0.15
2012-02-13,6.09,8.58,0.15
2012-02-14,6.77,9.51,0.15
2012-02-15,5.98,8.8,0.15
2012-02-16,6.25,9.13,0.15
2012-02-17,7.2,10.09,0.15
2012-02-18,7.89,10.95,0.15
2012-02-19,4.04,6.65,0.15
2012-02-20,6.88,9.73,0.15
2012-02-21,7.55,10.48,0.15
2012-02-22,9.28,12.73,0.15
2012-02-23,6.97,9.84,0.15
2012-02-24,3.57,5.07,0.15
2012-02-25,2.27,3.28,0.15
2012-02-26,4.35,6.43,0.15
2012-02-27,6.05,8.37,0.15
2012-02-28,3.94,6.03,0.15
2012-02-29,6.21,8.64,0.15
2012-03-01,4.74,6.86,0.15
2012-03-02,7.12,9.77,0.15
2012-03-03,6.23,8.62,0.15
2012-03-04,4.78,7.52,0.15
2012-03-05,3.1,4.95,0.15
2012-03-06,7.55,10.47,0.15
2012-03-07,8.35,11.7,0.15
2012-03-08,6.32,9.17,0.15
2012-03-09,6.27,8.88,0.15
2012-03-10,3.94,5.8,0.15
2012-03-11,1.55,2.12,0.15
2012-03-12,1.7,2.34,0.15
2012-03-13,2.2,3.49,0.15
2012-03-14,4.11,5.86,0.15
2012-03-15,5.28,7.22,0.15
2012-03-16,4.87,7.12,0.15
2012-03-17,2.86,4.02,0.15
2012-03-18,4.15,6.1,0.15
2012-03-19,5.84,8.55,0.15
2012-03-20,5.7,8.34,0.15
2012-03-21,4.35,6.56,0.15
2012-03-22,5.34,7.91,0.15
2012-03-23,6.25,8.61,0.15
2012-03-24,6.99,9.56,0.15
2012-03-25,4.49,7.3,0.15
2012-03-26,4.09,6.91,0.15
2012-03-27,3.46,5.52,0.15
2012-03-28,1.76,2.41,0.15
2012-03-29,2.98,4.7,0.15
2012-03-30,3.81,5.62,0.15
2012-03-31,4.03,5.77,0.15
2012-04-01,1.96,2.99,0.15
2012-04-02,2.52,3.98,0.15
2012-04-03,7.7,10.16,0.15
2012-04-04,8.55,11.49,0.15
2012-04-05,4.19,5.8,0.15
2012-04-06,4.32,6.05,0.15
2012-04-07,5.51,7.54,0.15
2012-04-08,5.77,7.77,0.15
2012-04-09,6.59,8.75,0.15
2012-04-10,5.16,7.5,0.15
2012-04-11,4.1,6.28,0.15
2012-04-12,3.74,5.6,0.15
2012-04-13,2.92,4.3,0.15
2012-04-14,4.99,7.05,0.15
2012-04-15,3.25,4.39,0.15
2012-04-16,7.25,9.87,0.15
2012-04-17,8.38,11.15,0.15
2012-04-18,6.26,8.16,0.15
2012-04-19,4.95,6.83,0.15
2012-04-20,4.31,6.59,0.15
2012-04-21,5.79,7.93,0.15
2012-04-22,4.63,6.28,0.15
2012-04-23,4.35,6.28,0.15
2012-04-24,2.69,3.86,0.15
2012-04-25,10.27,13.37,0.15
2012-04-26,9.17,12.19,0.15
2012-04-27,5.85,8.06,0.15
2012-04-28,6.28,8.6,0.15
2012-04-29,9.14,11.91,0.15
2012-04-30,8.34,11.26,0.15
2012-05-01,7.53,10.13,0.15
2012-05-02,2.34,3.73,0.15
2012-05-03,3.52,5.25,0.15
2012-05-04,4.86,6.49,0.15
2012-05-05,3.46,4.65,0.15
2012-05-06,3.15,4.35,0.15
2012-05-07,5.35,7.44,0.15
2012-05-08,4.55,6.38,0.15
2012-05-09,5.3,7.07,0.15
2012-05-10,3.85,5.0,0.15
2012-05-11,5.66,7.77,0.15
2012-05-12,4.07,5.95,0.15
2012-05-13,8.65,11.71,0.15
2012-05-14,7.59,10.32,0.15
2012-05-15,5.84,8.12,0.15
2012-05-16,2.34,3.13,0.15
2012-05-17,2.14,3.18,0.15
2012-05-18,4.87,6.7,0.15
2012-05-19,4.63,6.2,0.15
2012-05-20,1.98,2.74,0.15
2012-05-21,4.18,5.75,0.15
2012-05-22,5.48,7.77,0.15
2012-05-23,5.26,7.55,0.15
2012-05-24,2.66,4.1,0.15
2012-05-25,4.8,6.87,0.15
2012-05-26,6.23,8.92,0.15
2012-05-27,3.66,5.21,0.15
2012-05-28,4.8,6.78,0.15
2012-05-29,3.19,4.82,0.15
2012-05-30,3.49,4.89,0.15
2012-05-31,4.02,5.7,0.15
2012-06-01,1.92,3.07,0.15
2012-06-02,4.25,5.7,0.15
2012-06-03,4.79,6.41,0.15
2012-06-04,2.7,3.66,0.15
2012-06-05,4.36,6.08,0.15
2012-06-06,1.62,2.26,0.15
2012-06-07,4.6,6.29,0.15
2012-06-08,10.84,14.32,0.15
2012-06-09,4.12,5.69,0.15
2012-06-10,1.37,1.98,0.15
2012-06-11,2.57,3.58,0.15
2012-06-12,4.59,6.24,0.15
2012-06-13,2.66,3.7,0.15
2012-06-14,7.99,10.89,0.15
2012-06-15,7.09,9.33,0.15
2012-06-16,5.81,7.83,0.15
2012-06-17,1.73,2.61,0.15
2012-06-18,3.62,5.23,0.15
2012-06-19,3.05,4.69,0.15
2012-06-20,3.64,5.2,0.15
2012-06-21,3.43,4.77,0.15
2012-06-22,8.87,11.63,0.15
2012-06-23,6.07,8.16,0.15
2012-06-24,4.46,6.44,0.15
2012-06-25,2.76,3.81,0.15
2012-06-26,5.41,7.32,0.15
2012-06-27,5.27,6.99,0.15
2012-06-28,6.17,8.19,0.15
2012-06-29,7.12,9.43,0.15
2012-06-30,6.99,9.26,0.15
2012-07-01,5.63,7.88,0.15
2012-07-02,3.48,5.16,0.15
2012-07-03,4.99,7.0,0.15
2012-07-04,3.6,5.06,0.15
2012-07-05,2.11,2.84,0.15
2012-07-06,4.23,5.67,0.15
2012-07-07,5.12,7.06,0.15
2012-07-08,5.11,6.8,0.15
2012-07-09,4.97,6.58,0.15
2012-07-10,5.33,7.44,0.15
2012-07-11,4.54,6.57,0.15
2012-07-12,5.11,6.72,0.15
2012-07-13,4.38,6.13,0.15
2012-07-14,4.76,6.62,0.15
2012-07-15,4.94,7.09,0.15
2012-07-16,6.88,9.18,0.15
2012-07-17,6.51,8.91,0.15
2012-07-18,6.58,8.68,0.15
2012-07-19,4.38,6.05,0.15
2012-07-20,2.83,4.09,0.15
2012-07-21,3.93,5.4,0.15
2012-07-22,8.37,11.12,0.15
2012-07-23,5.26,7.09,0.15
2012-07-24,2.59,3.3,0.15
2012-07-25,3.86,5.23,0.15
2012-07-26,3.05,4.46,0.15
2012-07-27,5.31,7.61,0.15
2012-07-28,5.55,8.06,0.15
2012-07-29,5.23,7.48,0.15
2012-07-30,3.68,5.27,0.15
2012-07-31,6.43,8.87,0.15
2012-08-01,7.43,10.27,0.15
2012-08-02,6.09,8.43,0.15
2012-08-03,6.16,8.28,0.15
2012-08-04,5.25,7.44,0.15
2012-08-05,3.88,5.67,0.15
2012-08-06,4.2,6.0,0.15
2012-08-07,2.55,3.59,0.15
2012-08-08,1.64,2.27,0.15
2012-08-09,1.31,1.85,0.15
2012-08-10,3.71,5.27,0.15
2012-08-11,6.32,8.75,0.15
2012-08-12,4.8,6.7,0.15
2012-08-13,5.64,7.95,0.15
2012-08-14,4.52,6.69,0.15
2012-08-15,11.08,14.7,0.15
2012-08-16,7.76,10.39,0.15
2012-08-17,4.49,6.48,0.15
2012-08-18,5.28,7.47,0.15
2012-08-19,5.48,7.91,0.15
2012-08-20,4.83,7.02,0.15
2012-08-21,6.07,8.6,0.15
2012-08-22,6.27,8.68,0.15
2012-08-23,4.98,7.18,0.15
2012-08-24,6.69,8.91,0.15
2012-08-25,5.42,7.69,0.15
2012-08-26,5.53,7.51,0.15
2012-08-27,7.1,9.73,0.15
2012-08-28,6.95,9.6,0.15
2012-08-29,7.01,9.55,0.15
2012-08-30,5.5,7.83,0.15
2012-08-31,5.21,7.58,0.15
2012-09-01,6.7,9.46,0.15
2012-09-02,2.8,4.28,0.15
2012-09-03,4.93,6.84,0.15
2012-09-04,3.89,6.08,0.15
2012-09-05,2.19,3.24,0.15
2012-09-06,5.3,7.78,0.15
2012-09-07,3.53,5.19,0.15
2012-09-08,3.82,5.59,0.15
2012-09-09,6.02,8.66,0.15
2012-09-10,3.52,5.51,0.15
2012-09-11,6.25,8.72,0.15
2012-09-12,5.04,7.17,0.15
2012-09-13,7.71,10.6,0.15
2012-09-14,6.59,9.47,0.15
2012-09-15,5.06,7.3,0.15
2012-09-16,6.66,9.46,0.15
2012-09-17,6.98,9.85,0.15
2012-09-18,5.53,8.41,0.15
2012-09-19,4.28,6.94,0.15
2012-09-20,4.63,7.06,0.15
2012-09-21,3.84,5.69,0.15
2012-09-22,3.4,5.49,0.15
2012-09-23,3.68,6.13,0.15
2012-09-24,4.2,6.02,0.15
2012-09-25,7.9,10.6,0.15
2012-09-26,8.95,12.05,0.15
2012-09-27,5.11,7.31,0.15
2012-09-28,6.22,9.14,0.15
2012-09-29,5.92,8.87,0.15
2012-09-30,7.31,10.3,0.15
2012-10-01,6.98,9.81,0.15
2012-10-02,7.12,9.8,0.15
2012-10-03,6.46,9.35,0.15
2012-10-04,4.37,6.84,0.15
2012-10-05,3.91,5.94,0.15
2012-10-06,2.71,4.3,0.15
2012-10-07,4.16,5.67,0.15
2012-10-08,4.95,7.13,0.15
2012-10-09,3.19,4.71,0.15
2012-10-10,4.26,6.5,0.15
2012-10-11,5.98,9.09,0.15
2012-10-12,4.12,6.72,0.15
2012-10-13,3.33,5.48,0.15
2012-10-14,3.45,5.54,0.15
2012-10-15,4.46,6.13,0.15
2012-10-16,6.05,8.75,0.15
2012-10-17,6.57,9.42,0.15
2012-10-18,2.01,3.37,0.15
2012-10-19,2.98,4.46,0.15
2012-10-20,3.94,6.52,0.15
2012-10-21,4.94,7.53,0.15
2012-10-22,2.83,5.09,0.15
2012-10-23,3.23,5.34,0.15
2012-10-24,5.75,8.01,0.15
2012-10-25,6.44,8.56,0.15
2012-10-26,6.46,8.74,0.15
2012-10-27,4.51,6.77,0.15
2012-10-28,6.39,9.1,0.15
2012-10-29,3.48,5.8,0.15
2012-10-30,5.6,8.3,0.15
2012-10-31,4.61,6.57,0.15
2012-11-01,6.07,8.84,0.15
2012-11-02,5.85,8.9,0.15
2012-11-03,6.91,9.98,0.15
2012-11-04,5.31,7.29,0.15
2012-11-05,4.27,6.46,0.15
2012-11-06,5.21,8.18,0.15
2012-11-07,6.41,9.19,0.15
2012-11-08,4.87,7.47,0.15
2012-11-09,5.8,8.66,0.15
2012-11-10,5.11,7.5,0.15
2012-11-11,4.15,6.45,0.15
2012-11-12,6.67,9.59,0.15
2012-11-13,6.3,9.27,0.15
2012-11-14,3.56,6.23,0.15
2012-11-15,2.98,5.27,0.15
2012-11-16,2.61,4.66,0.15
2012-11-17,4.02,7.07,0.15
2012-11-18,7.26,10.59,0.15
2012-11-19,8.59,12.05,0.15
2012-11-20,7.31,10.61,0.15
2012-11-21,6.3,9.5,0.15
2012-11-22,7.27,10.34,0.15
2012-11-23,4.18,7.2,0.15
2012-11-24,2.58,4.09,0.15
2012-11-25,5.53,7.45,0.15
2012-11-26,8.94,12.25,0.15
2012-11-27,6.44,8.94,0.15
2012-11-28,3.58,5.04,0.15
2012-11-29,2.11,3.1,0.15
2012-11-30,2.21,3.22,0.15
2012-12-01,2.41,4.05,0.15
2012-12-02,4.62,7.14,0.15
2012-12-03,6.38,9.41,0.15
2012-12-04,6.55,9.22,0.15
2012-12-05,3.83,5.6,0.15
2012-12-06,7.65,10.6,0.15
2012-12-07,6.5,10.09,0.15
2012-12-08,4.07,6.68,0.15
2012-12-09,3.97,6.55,0.15
2012-12-10,3.14,5.6,0.15
2012-12-11,4.95,8.25,0.15
2012-12-12,5.22,7.91,0.15
2012-12-13,6.3,9.2,0.15
2012-12-14,6.33,9.64,0.15
2012-12-15,5.74,8.4,0.15
2012-12-16,6.21,8.73,0.15
2012-12-17,6.11,9.22,0.15
2012-12-18,4.94,6.6,0.15
2012-12-19,5.47,8.26,0.15
2012-12-20,2.41,3.85,0.15
2012-12-21,4.79,6.63,0.15
